# =============================================================================
# PRIZM MOBILE — MASTER INVENTORY & TRACEABILITY MATRIX
# =============================================================================
# 
# Standard: IEEE 829-2008 / QA-QC-POLICY-AND-PLAN.md §4.0
# Single source of truth for ALL module operations across ALL batches.
# Every agent MUST update this file when sweeping, testing, or deploying.
#
# ── MANDATORY HEADER (do not change column order or names) ──────────────────
#
# #,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,
# WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,
# Iterations,Gap_Severity,Fields,Notes
#
# ── HOW TO UPDATE ────────────────────────────────────────────────────────────
#
# 1. NEVER change the header row. All agents use same columns.
# 2. Sweeping new module: add rows with Round=1, Tested=NO, Success=PENDING
# 3. Testing: update Tested=YES, HTTP_Code=200, Success=YES/NO, increment Iterations
# 4. Fixing: increment Round, update Notes with fix description
# 5. Each batch round = new block with blank line + separator comment
# 6. Do NOT delete old rows — increment Iterations and update Success
#
# ── BATCH DEFINITIONS (from QA-QC-POLICY-AND-PLAN.md §2.2) ──────────────────
#
# BATCH 1: Tasks (Pilot)
# BATCH 2: Customers · Contacts · Leads · Contracts · Business Partners · Projects · Milestones
# BATCH 3: Invoices · Estimates · Proposals · Payments · Items · Credit Notes · Expenses · Budget · Cost Centers
# BATCH 4: Tickets · Knowledge Base · Surveys · Announcements
# BATCH 5: Purchase Requests · Purchase Orders · Payment Requests · Expense Requests · Suppliers · Delivery Notes · Quotations · Received Vouchers · Completion Certificates
# BATCH 6: Staff · HR Records · HR Payroll · Recruitment · Leaves · Timesheets · Goals · Todo
# BATCH 7: Gatepass · Fixed Equipment · Materials Catalog · Vehicles · Cost Centers
# BATCH 8: Tenders · Opportunities · Technical Inquiries · RFQ · Advance Leads
# BATCH 9: Dashboard · Calendar · Reports · Settings · Roles · Permissions · API Management · Automation · Custom Fields · Filters · Mods · Backup · Documentation
# BATCH 10: AI Gateway · AI Feature Management · Outlook365 · QuickBooks · Linkedin · DMS · KBI · SMS/OTP
#
# =============================================================================
# ===== BATCH 1 — ROUND 1 — Tasks Pilot (Sweep) ===================
#,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,Iterations,Gap_Severity,Fields,Notes
4769,9,1,proc_mails,index (Proc_mails),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4770,9,1,proc_mails,get_table_data (Proc_mails),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4771,9,1,proc_mails,manage (Proc_mails),ACTION,POST,,manage,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4772,9,1,proc_mails,get_mails (Proc_mails),VALIDATE,GET,,get_mails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4773,9,1,proc_mails,get_none_rfq_reply_details (Proc_mails),VALIDATE,GET,,get_none_rfq_reply_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4774,9,1,proc_mails,save_reply (Proc_mails),ACTION,POST,,save_reply,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4775,9,1,proc_mails,update_reply (Proc_mails),ACTION,POST,,update_reply,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4776,9,1,proc_mails,delete_reply (Proc_mails),DELETE,DELETE,,delete_reply,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4777,9,1,proc_mails,view_reply (Proc_mails),ACTION,POST,,view_reply,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4778,9,1,proc_mails,get_reply (Proc_mails),VALIDATE,GET,,get_reply,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4779,9,1,proc_mails,fetchProcMAilsByDate (Proc_mails),ACTION,POST,,fetchProcMAilsByDate,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4780,9,1,proc_mails,fetch_supplier_mail_attatchment (Proc_mails),ACTION,POST,,fetch_supplier_mail_attatchment,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4781,9,1,proc_mails,fetchProcMails (Proc_mails),ACTION,POST,,fetchProcMails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4782,9,1,proc_mails,procReplyAction (Proc_mails),ACTION,POST,,procReplyAction,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4783,9,1,proc_mails,fetch_proc_mail_attach (Proc_mails),ACTION,POST,,fetch_proc_mail_attach,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4784,9,1,proc_mails,tiny_file_manager (Proc_mails),ACTION,POST,,tiny_file_manager,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4785,9,1,proc_mails,file_manager (Proc_mails),ACTION,POST,,file_manager,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4786,9,1,proc_mails,fetch_reply_attach (Proc_mails),ACTION,POST,,fetch_reply_attach,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4787,9,1,proc_mails,get_proc_quotation (Proc_mails),VALIDATE,GET,,get_proc_quotation,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4788,9,1,proc_mails,get_proc_quotation_details (Proc_mails),VALIDATE,GET,,get_proc_quotation_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4789,9,1,proc_mails,classify_mail (Proc_mails),ACTION,POST,,classify_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4790,9,1,proc_mails,approve_mail (Proc_mails),ACTION,POST,,approve_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4791,9,1,proc_mails,decline_mail (Proc_mails),ACTION,POST,,decline_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4792,9,1,proc_mails,reclassify_mail (Proc_mails),ACTION,POST,,reclassify_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4793,9,1,quotation_backlog,index (Quotation_backlog),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4794,9,1,quotation_backlog,get_counts (Quotation_backlog),VALIDATE,GET,,get_counts,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4795,9,1,quotation_backlog,get_table_data (Quotation_backlog),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4796,9,1,quotation_backlog,proc_get_table_data (Quotation_backlog),READ,GET,,proc_get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4797,9,1,quotation_backlog,proc (Quotation_backlog),ACTION,POST,,proc,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4798,9,1,quotation_backlog,get_proc_counts (Quotation_backlog),VALIDATE,GET,,get_proc_counts,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4799,9,1,quotation_backlog,proc_table_data (Quotation_backlog),READ,GET,,proc_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4800,9,1,quotation_backlog,get_review_modal (Quotation_backlog),VALIDATE,GET,,get_review_modal,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4801,9,1,quotation_backlog,ignore_ai_backlog (Quotation_backlog),ACTION,POST,,ignore_ai_backlog,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4802,9,1,quotation_backlog,convert_to_official (Quotation_backlog),ACTION,POST,,convert_to_official,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4803,9,1,reports,index (Reports),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4804,9,1,reports,index (Reports),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4805,9,1,reports,get_table_data (Reports),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4806,9,1,reports,proc_get_table_data (Reports),READ,GET,,proc_get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4807,9,1,reports,table (Reports),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4808,9,1,reports,rfq_report (Reports),ACTION,POST,,rfq_report,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4809,9,1,reports,get_report (Reports),VALIDATE,GET,,get_report,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4810,9,1,reports,get_counts (Reports),VALIDATE,GET,,get_counts,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4917,9,1,rfq_email,index (Rfq_email),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4918,9,1,rfq_email,email_table (Rfq_email),READ,GET,,email_table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4919,9,1,rfq_email,get_table_data (Rfq_email),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4920,9,1,rfq_email,get_reply_details (Rfq_email),VALIDATE,GET,,get_reply_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4921,9,1,rfq_email_api,index (Rfq_email_api),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4922,9,1,rfq_email_api,table (Rfq_email_api),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4923,9,1,rfq_email_api,rfq (Rfq_email_api),ACTION,POST,,rfq,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4924,9,1,rfq_email_api,rfq (Rfq_email_api),ACTION,POST,,rfq,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4925,9,1,rfq_email_api,send_inquery (Rfq_email_api),ACTION,POST,,send_inquery,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4926,9,1,rfq_item,index (Rfq_item),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4927,9,1,rfq_item,suppliers (Rfq_item),ACTION,POST,,suppliers,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4928,9,1,rfq_item,create_rfq (Rfq_item),ACTION,POST,,create_rfq,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4929,9,1,rfq_item,send_rfq (Rfq_item),ACTION,POST,,send_rfq,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4930,9,1,rfq_item,add_rfq (Rfq_item),ACTION,POST,,add_rfq,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4931,9,1,rfq_item,archive_item (Rfq_item),ACTION,POST,,archive_item,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4932,9,1,rfq_item,items (Rfq_item),ACTION,POST,,items,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4933,9,1,rfq_item,items (Rfq_item),ACTION,POST,,items,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4934,9,1,rfq_item,get_table_data (Rfq_item),VALIDATE,GET,,get_table_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4935,9,1,rfq_item,selectSuppliers (Rfq_item),ACTION,POST,,selectSuppliers,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4936,9,1,rfq_item,table (Rfq_item),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4937,9,1,rfq_item,supplier (Rfq_item),ACTION,POST,,supplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4938,9,1,rfq_item,checkExistMail (Rfq_item),ACTION,POST,,checkExistMail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4939,9,1,rfq_item,rfqitems (Rfq_item),ACTION,POST,,rfqitems,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4940,9,1,rfq_item,key (Rfq_item),ACTION,POST,,key,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4941,9,1,rfq_item,getKeywordSupplier2 (Rfq_item),ACTION,POST,,getKeywordSupplier2,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4942,9,1,rfq_item,budgetforproject (Rfq_item),ACTION,POST,,budgetforproject,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4943,9,1,rfq_item,creatRfqExcel (Rfq_item),ACTION,POST,,creatRfqExcel,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4944,9,1,rfq_item,createRFQExcelfile (Rfq_item),ACTION,POST,,createRFQExcelfile,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4945,9,1,rfq_item,sendInqueryV2 (Rfq_item),ACTION,POST,,sendInqueryV2,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4946,9,1,rfq_item,sendInqueryAbosoulte (Rfq_item),ACTION,POST,,sendInqueryAbosoulte,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4947,9,1,rfq_item,sendInqueryV3 (Rfq_item),ACTION,POST,,sendInqueryV3,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4948,9,1,rfq_item,sendInqueryV21 (Rfq_item),ACTION,POST,,sendInqueryV21,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4949,9,1,rfq_item,sendInqueryV1 (Rfq_item),ACTION,POST,,sendInqueryV1,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4950,9,1,rfq_item,rfq_item (Rfq_item),ACTION,POST,,rfq_item,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4951,9,1,rfq_item,livesearch (Rfq_item),ACTION,POST,,livesearch,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4952,9,1,rfq_item,item_specs (Rfq_item),ACTION,POST,,item_specs,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4953,9,1,rfq_item,get_rfqfile (Rfq_item),VALIDATE,GET,,get_rfqfile,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4954,9,1,rfq_item,edit (Rfq_item),UPDATE,PUT,,edit,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4955,9,1,rfq_item,rfq_cc_employees (Rfq_item),ACTION,POST,,rfq_cc_employees,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4956,9,1,rfq_item,supplierRepliesStatics (Rfq_item),ACTION,POST,,supplierRepliesStatics,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4957,9,1,rfq_item,suppliers_keywords (Rfq_item),ACTION,POST,,suppliers_keywords,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4958,9,1,rfq_item,refresh_item_version (Rfq_item),ACTION,POST,,refresh_item_version,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4959,9,1,rfq_master,index (Rfq_master),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4960,9,1,rfq_master,list_estimates (Rfq_master),ACTION,POST,,list_estimates,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4961,9,1,rfq_master,table (Rfq_master),LIST,GET,,table,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4962,9,1,rfq_master,estimate (Rfq_master),ACTION,POST,,estimate,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4963,9,1,rfq_master,clear_signature (Rfq_master),ACTION,POST,,clear_signature,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4964,9,1,rfq_master,update_number_settings (Rfq_master),ACTION,POST,,update_number_settings,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4965,9,1,rfq_master,validate_estimate_number (Rfq_master),ACTION,POST,,validate_estimate_number,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4966,9,1,rfq_master,delete_attachment (Rfq_master),DELETE,DELETE,,delete_attachment,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4967,9,1,rfq_master,get_estimate_data_ajax (Rfq_master),VALIDATE,GET,,get_estimate_data_ajax,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4968,9,1,rfq_master,get_rfq_data_ajax (Rfq_master),VALIDATE,GET,,get_rfq_data_ajax,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4969,9,1,rfq_master,sendInqueryV3 (Rfq_master),ACTION,POST,,sendInqueryV3,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4970,9,1,rfq_master,fetchbyrfqcode (Rfq_master),ACTION,POST,,fetchbyrfqcode,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4971,9,1,rfq_master,fetchMAilsByRfqcode (Rfq_master),ACTION,POST,,fetchMAilsByRfqcode,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4972,9,1,rfq_master,fetchMAilsByRfqcodeV2 (Rfq_master),ACTION,POST,,fetchMAilsByRfqcodeV2,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4973,9,1,rfq_master,fetchbyrfqcodesndSupplier (Rfq_master),ACTION,POST,,fetchbyrfqcodesndSupplier,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4974,9,1,rfq_master,viewsupplierreply (Rfq_master),ACTION,POST,,viewsupplierreply,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4975,9,1,rfq_master,saveEmailAttachments (Rfq_master),UPLOAD,POST,,saveEmailAttachments,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4976,9,1,rfq_master,get_estimates_total (Rfq_master),VALIDATE,GET,,get_estimates_total,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4977,9,1,rfq_master,add_note (Rfq_master),ACTION,POST,,add_note,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4978,9,1,rfq_master,get_notes (Rfq_master),VALIDATE,GET,,get_notes,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4979,9,1,rfq_master,mark_action_status (Rfq_master),ACTION,POST,,mark_action_status,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4980,9,1,rfq_master,send_expiry_reminder (Rfq_master),ACTION,POST,,send_expiry_reminder,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4981,9,1,rfq_master,send_to_email (Rfq_master),ACTION,POST,,send_to_email,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4982,9,1,rfq_master,convert_to_invoice (Rfq_master),ACTION,POST,,convert_to_invoice,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4983,9,1,rfq_master,copy (Rfq_master),ACTION,POST,,copy,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4984,9,1,rfq_master,delete (Rfq_master),DELETE,DELETE,,delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4985,9,1,rfq_master,clear_acceptance_info (Rfq_master),ACTION,POST,,clear_acceptance_info,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4986,9,1,rfq_master,pdf (Rfq_master),ACTION,POST,,pdf,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4987,9,1,rfq_master,get_pipeline (Rfq_master),VALIDATE,GET,,get_pipeline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4988,9,1,rfq_master,pipeline_open (Rfq_master),ACTION,POST,,pipeline_open,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4989,9,1,rfq_master,update_pipeline (Rfq_master),ACTION,POST,,update_pipeline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4990,9,1,rfq_master,pipeline (Rfq_master),ACTION,POST,,pipeline,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4991,9,1,rfq_master,pipeline_load_more (Rfq_master),ACTION,POST,,pipeline_load_more,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4992,9,1,rfq_master,set_estimate_pipeline_autoload (Rfq_master),ACTION,POST,,set_estimate_pipeline_autoload,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4993,9,1,rfq_master,get_due_date (Rfq_master),VALIDATE,GET,,get_due_date,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4994,9,1,rfq_master,send_inqueryV2 (Rfq_master),ACTION,POST,,send_inqueryV2,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4995,9,1,rfq_master,send_inquery (Rfq_master),ACTION,POST,,send_inquery,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
4996,9,1,rfq_master,sendInquery (Rfq_master),ACTION,POST,,sendInquery,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5011,9,1,suppliers_test,setUp (Suppliers.test),ACTION,POST,,setUp,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5012,9,1,web_mails_copy,index (Web_mails copy),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5013,9,1,web_mails_copy,get_web_mails (Web_mails copy),VALIDATE,GET,,get_web_mails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5014,9,1,web_mails_copy,view (Web_mails copy),READ,GET,,view,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5015,9,1,web_mails_copy,web_mails (Web_mails copy),ACTION,POST,,web_mails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5016,9,1,web_mails_copy,get_mail_details (Web_mails copy),VALIDATE,GET,,get_mail_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5017,9,1,web_mails_copy,get_mail_details_by_id (Web_mails copy),VALIDATE,GET,,get_mail_details_by_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5018,9,1,web_mails_copy,get_mail_details_by_code (Web_mails copy),VALIDATE,GET,,get_mail_details_by_code,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5019,9,1,web_mails_copy,get_mail_details_by_code_and_id (Web_mails copy),VALIDATE,GET,,get_mail_details_by_code_and_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5020,9,1,web_mails_copy,get_mail_details_by_code_and_id_and_type (Web_mails copy),VALIDATE,GET,,get_mail_details_by_code_and_id_and_type,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5021,9,1,web_mails_copy,mark_as_read (Web_mails copy),ACTION,POST,,mark_as_read,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5022,9,1,web_mails_copy,mark_as_unread (Web_mails copy),ACTION,POST,,mark_as_unread,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5023,9,1,web_mails_copy,delete_mail (Web_mails copy),DELETE,DELETE,,delete_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5024,9,1,web_mails_copy,rfq_latest_mail_details (Web_mails copy),ACTION,POST,,rfq_latest_mail_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5025,9,1,web_mails_copy,get_rfq_quotation (Web_mails copy),VALIDATE,GET,,get_rfq_quotation,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5026,9,1,web_mails_copy,fetch_reply_attach (Web_mails copy),ACTION,POST,,fetch_reply_attach,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5027,9,1,web_mails_copy,web_mails_client (Web_mails copy),ACTION,POST,,web_mails_client,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5028,9,1,web_mails_copy,web_mails_client_v2 (Web_mails copy),ACTION,POST,,web_mails_client_v2,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5029,9,1,web_mails_copy,get_latest_mails (Web_mails copy),VALIDATE,GET,,get_latest_mails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5030,9,1,web_mails_copy,get_email_details (Web_mails copy),VALIDATE,GET,,get_email_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5031,9,1,web_mails_copy,get_email_details_by_id (Web_mails copy),VALIDATE,GET,,get_email_details_by_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5032,9,1,web_mails_copy,get_email_details_by_code (Web_mails copy),VALIDATE,GET,,get_email_details_by_code,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5033,9,1,web_mails_copy,get_email_details_by_code_and_id (Web_mails copy),VALIDATE,GET,,get_email_details_by_code_and_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5034,9,1,web_mails,index (Web_mails),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5035,9,1,web_mails,get_web_mails (Web_mails),VALIDATE,GET,,get_web_mails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5036,9,1,web_mails,view (Web_mails),READ,GET,,view,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5037,9,1,web_mails,web_mails (Web_mails),ACTION,POST,,web_mails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5038,9,1,web_mails,get_mail_details (Web_mails),VALIDATE,GET,,get_mail_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5039,9,1,web_mails,classify_mail (Web_mails),ACTION,POST,,classify_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5040,9,1,web_mails,approve_mail (Web_mails),ACTION,POST,,approve_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5041,9,1,web_mails,decline_mail (Web_mails),ACTION,POST,,decline_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5042,9,1,web_mails,reclassify_mail (Web_mails),ACTION,POST,,reclassify_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5043,9,1,web_mails,get_mail_body (Web_mails),VALIDATE,GET,,get_mail_body,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5044,9,1,web_mails,get_mail_details_by_id (Web_mails),VALIDATE,GET,,get_mail_details_by_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5045,9,1,web_mails,get_mail_details_by_code (Web_mails),VALIDATE,GET,,get_mail_details_by_code,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5046,9,1,web_mails,get_mail_details_by_code_and_id (Web_mails),VALIDATE,GET,,get_mail_details_by_code_and_id,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5047,9,1,web_mails,get_mail_details_by_code_and_id_and_type (Web_mails),VALIDATE,GET,,get_mail_details_by_code_and_id_and_type,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5048,9,1,web_mails,mark_as_read (Web_mails),ACTION,POST,,mark_as_read,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5049,9,1,web_mails,mark_as_unread (Web_mails),ACTION,POST,,mark_as_unread,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5050,9,1,web_mails,delete_mail (Web_mails),DELETE,DELETE,,delete_mail,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5051,9,1,web_mails,rfq_latest_mail_details (Web_mails),ACTION,POST,,rfq_latest_mail_details,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5052,9,1,web_mails,get_rfq_quotation (Web_mails),VALIDATE,GET,,get_rfq_quotation,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5053,9,1,web_mails,fetch_reply_attach (Web_mails),ACTION,POST,,fetch_reply_attach,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5054,9,1,web_mails,web_mails_cleint (Web_mails),ACTION,POST,,web_mails_cleint,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5055,9,1,web_mails,get_emails (Web_mails),VALIDATE,GET,,get_emails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
5056,9,1,web_mails,get_latest_mails (Web_mails),VALIDATE,GET,,get_latest_mails,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
